name;growthRate;region;district;archived;externalID
Sefferweich;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232120
Seffern;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232119
Schleid;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232118
Scheuern;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232117
Scheitenkorb;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232116
Scharfbillig;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232115
Schankweiler;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232114
Sankt Thomas;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232113
Roth an der Our;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232112
Röhl;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232111
Rodershausen;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232110
Rittersdorf;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232109
Prümzurlay;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232108
Preist;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232107
Plascheid;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232106
Pickließem;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232105
Philippsheim;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232104
Peffingen;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232103
Utscheid;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232102
Orsfeld;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232101
Olsdorf;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232100
Oberweis;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232099
Oberweiler;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232098
Oberstedem;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232097
Obergeckler;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232096
Nusbaum;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232095
Niehl;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232094
Niederweis;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232093
Niederweiler;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232092
Niederstedem;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232091
Niederraden;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232090
Niedergeckler;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232089
Neuerburg;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232088
Neidenbach;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232087
Nattenheim;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232086
Nasingen;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232085
Muxerath;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232084
Mülbach;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232083
Minden;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232082
Metterich;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232081
Mettendorf;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232080
Messerich;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232079
Menningen;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232078
Meckel;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232077
Malbergweich;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232076
Malberg;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232075
Ließem;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232074
Leimbach b Neuerburg;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232073
Lahr, Eifel;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232072
Kyllburgweiler;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232071
Kyllburg;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232070
Kruchten;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232069
Koxhausen;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232068
Körperich;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232067
Keppeshausen;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232066
Kaschenbach;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232065
Karlshausen;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232064
Irrel;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232063
Ingendorf;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232062
Idesheim;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232061
Idenheim;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232060
Hüttingen bei Lahr;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232059
Hüttingen an der Kyll;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232058
Hütterscheid;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232057
Hütten, Eifel;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232056
Hosten;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232055
Hommerdingen;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232054
Holsthum;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232053
Hisel;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232052
Herforst;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232050
Herbstmühle;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232049
Heilenbach;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232048
Heilbach;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232047
Hamm;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232046
Halsdorf;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232045
Gondorf;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232044
Gindorf;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232043
Gentingen;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232042
Gemünd;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232041
Geichlingen;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232040
Fließem;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232039
Fischbach-Oberraden;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232038
Ferschweiler;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232037
Feilsdorf;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232036
Etteldorf;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232035
Eßlingen;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232034
Ernzen;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232033
Enzen;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232032
Emmelbaum;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232031
Ehlenz;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232030
Echtershausen;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232029
Echternacherbrück;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232028
Dudeldorf;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232027
Dockendorf;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232026
Dauwelshausen;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232025
Dahlem;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232024
Burg;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232022
Brecht;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232020
Bollendorf;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232019
Bitburg, verbandsfr. Gemeinde;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232018
Birtlingen;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232017
Biesdorf;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232016
Biersdorf am See;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232015
Bickendorf;0;Rheinland-Pfalz;LK Bitburg-Prüm;0;07232014
